DATA LENGTH(steps) :
2489
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.621219     0.999943     0.000333     0.000164     0.010712     -0.024156    0.208591     -0.659357    0.011213     -0.638295    -0.011080    0.091743     0.584170     -0.137226    -0.609736    0.004877     0.000473     0.008884     -0.008102    0.136321     0.034843     -0.076502    -0.208072    -0.153944    0.001877     -0.013843    -0.071235    -0.012001    -0.045225    -0.049610    0.024832     -0.004754    0.591075     -1.167488    -1.288120    -1.556946    0.421165     0.228543     0.427101     0.307416     0.246215     -0.522482    0.129247    
0.621221     0.999939     0.000355     0.000143     0.011052     -0.023974    0.208194     -0.660414    0.010424     -0.638280    -0.011146    0.091392     0.584114     -0.137449    -0.609991    0.005003     0.000448     0.008765     -0.008760    0.135884     0.037847     -0.082298    -0.214386    -0.161706    0.003901     -0.012859    -0.069043    -0.010483    -0.043879    -0.052128    0.025368     -0.005472    0.610503     -1.150748    -1.237366    -1.548055    0.388699     0.164995     0.450057     0.299634     0.292003     -0.484691    0.085213    
0.621223     0.999935     0.000377     0.000120     0.011392     -0.023778    0.207768     -0.661501    0.009596     -0.638256    -0.011209    0.091053     0.584065     -0.137664    -0.610257    0.005131     0.000417     0.008620     -0.009441    0.135259     0.040981     -0.088062    -0.220478    -0.169337    0.005887     -0.012102    -0.066779    -0.008945    -0.042473    -0.054378    0.025829     -0.006931    0.643021     -1.154939    -1.199367    -1.504165    0.405570     0.137765     0.455437     0.315915     0.270373     -0.415248    0.098972    
0.621225     0.999931     0.000398     0.000096     0.011729     -0.023565    0.207314     -0.662618    0.008730     -0.638221    -0.011268    0.090724     0.584025     -0.137873    -0.610534    0.005261     0.000384     0.008509     -0.010131    0.134447     0.044255     -0.093845    -0.226388    -0.176713    0.007954     -0.011486    -0.064481    -0.007319    -0.041185    -0.056283    0.026372     -0.006014    0.666562     -1.158033    -1.164685    -1.446354    0.421106     0.108844     0.463513     0.334423     0.244975     -0.346739    0.118101    
0.621227     0.999927     0.000419     0.000070     0.012064     -0.023335    0.206830     -0.663765    0.007829     -0.638176    -0.011324    0.090408     0.583992     -0.138076    -0.610820    0.005395     0.000360     0.008381     -0.010816    0.133561     0.047524     -0.099579    -0.232126    -0.183749    0.009961     -0.011122    -0.062073    -0.005638    -0.039893    -0.057934    0.026919     -0.003803    0.641112     -1.135806    -1.130524    -1.367862    0.381966     0.036845     0.499946     0.337777     0.271922     -0.313614    0.100917    
0.621229     0.999923     0.000439     0.000042     0.012397     -0.023089    0.206318     -0.664940    0.006893     -0.638121    -0.011379    0.090104     0.583968     -0.138272    -0.611114    0.005531     0.000340     0.008177     -0.011483    0.132688     0.050674     -0.105198    -0.237685    -0.190386    0.011763     -0.011114    -0.059490    -0.003953    -0.038448    -0.059400    0.027366     -0.004160    0.618892     -1.111519    -1.093154    -1.287224    0.338590     -0.033886    0.533003     0.336438     0.305914     -0.272785    0.077872    
0.621230     0.999919     0.000459     0.000012     0.012727     -0.022828    0.205778     -0.666142    0.005925     -0.638058    -0.011435    0.089813     0.583953     -0.138461    -0.611414    0.005668     0.000315     0.007909     -0.012149    0.131680     0.053868     -0.110737    -0.243024    -0.196651    0.013442     -0.011340    -0.056847    -0.002283    -0.036894    -0.060496    0.027730     -0.005821    0.658585     -1.104311    -1.042433    -1.218686    0.332951     -0.056469    0.524204     0.331481     0.315746     -0.165750    0.067705    
0.621232     0.999915     0.000478     -0.000019    0.013055     -0.022551    0.205210     -0.667370    0.004926     -0.637987    -0.011492    0.089535     0.583945     -0.138641    -0.611719    0.005808     0.000290     0.007606     -0.012829    0.130410     0.057257     -0.116246    -0.248091    -0.202589    0.015110     -0.011661    -0.054254    -0.000643    -0.035289    -0.061062    0.028048     -0.004181    0.697008     -1.099077    -0.984327    -1.156256    0.334428     -0.071694    0.513341     0.324553     0.326130     -0.060617    0.059501    
0.621233     0.999910     0.000496     -0.000052    0.013379     -0.022256    0.204616     -0.668623    0.003899     -0.637907    -0.011551    0.089270     0.583946     -0.138814    -0.612025    0.005949     0.000277     0.007285     -0.013519    0.129055     0.060671     -0.121705    -0.252827    -0.208245    0.016763     -0.012104    -0.051630    0.000952     -0.033567    -0.061287    0.028312     -0.000764    0.668433     -1.084654    -0.910031    -1.106166    0.326634     -0.105633    0.536076     0.313361     0.362889     -0.029291    0.046276    
0.621235     0.999906     0.000513     -0.000087    0.013700     -0.021944    0.203993     -0.669898    0.002844     -0.637819    -0.011613    0.089019     0.583955     -0.138977    -0.612332    0.006091     0.000273     0.006961     -0.014207    0.127790     0.063936     -0.127076    -0.257199    -0.213632    0.018355     -0.012722    -0.048891    0.002499     -0.031679    -0.061353    0.028515     -0.001118    0.637805     -1.063643    -0.838933    -1.048709    0.310261     -0.141781    0.559674     0.305510     0.392360     0.002691     0.034714    
0.621236     0.999902     0.000530     -0.000124    0.014018     -0.021616    0.203345     -0.671195    0.001763     -0.637724    -0.011679    0.088781     0.583971     -0.139130    -0.612638    0.006234     0.000260     0.006634     -0.014882    0.126462     0.067196     -0.132298    -0.261288    -0.218627    0.019803     -0.013497    -0.046109    0.004051     -0.029782    -0.061069    0.028689     -0.003788    0.665965     -1.025463    -0.796813    -0.949447    0.268840     -0.168053    0.553122     0.315287     0.366308     0.111110     0.034825    
0.621237     0.999897     0.000545     -0.000162    0.014332     -0.021272    0.202670     -0.672511    0.000658     -0.637621    -0.011748    0.088558     0.583995     -0.139275    -0.612942    0.006378     0.000242     0.006292     -0.015536    0.124910     0.070604     -0.137319    -0.265160    -0.223130    0.021040     -0.014386    -0.043368    0.005643     -0.028001    -0.060237    0.028854     -0.003503    0.697205     -0.982698    -0.751649    -0.851507    0.226306     -0.187374    0.543327     0.321469     0.346251     0.221716     0.031112    
0.621238     0.999893     0.000560     -0.000201    0.014643     -0.020910    0.201972     -0.673846    -0.000469    -0.637513    -0.011822    0.088348     0.584028     -0.139410    -0.613241    0.006523     0.000231     0.005890     -0.016177    0.123264     0.074052     -0.142122    -0.268702    -0.227260    0.022117     -0.015326    -0.040632    0.007186     -0.026121    -0.059021    0.028933     -0.001186    0.681976     -0.938760    -0.665330    -0.800653    0.204366     -0.188765    0.550708     0.295647     0.405693     0.264632     0.000436    
0.621239     0.999888     0.000574     -0.000243    0.014949     -0.020531    0.201249     -0.675198    -0.001615    -0.637400    -0.011901    0.088151     0.584067     -0.139536    -0.613533    0.006667     0.000227     0.005400     -0.016815    0.121673     0.077403     -0.146719    -0.271802    -0.231134    0.023101     -0.016275    -0.037854    0.008592     -0.023937    -0.057602    0.028848     -0.000231    0.658668     -0.899739    -0.574463    -0.748979    0.189044     -0.190992    0.560818     0.266627     0.467690     0.302711     -0.034221   
0.621241     0.999883     0.000586     -0.000286    0.015251     -0.020136    0.200504     -0.676564    -0.002780    -0.637282    -0.011985    0.087969     0.584114     -0.139650    -0.613817    0.006811     0.000226     0.004913     -0.017450    0.120092     0.080674     -0.151172    -0.274504    -0.234624    0.024022     -0.017289    -0.035040    0.009900     -0.021617    -0.055873    0.028618     -0.000335    0.649508     -0.881565    -0.506558    -0.646932    0.179596     -0.214488    0.564671     0.256820     0.460409     0.389133     -0.057838   
0.621242     0.999879     0.000597     -0.000330    0.015549     -0.019725    0.199738     -0.677943    -0.003961    -0.637160    -0.012074    0.087801     0.584166     -0.139752    -0.614091    0.006953     0.000224     0.004510     -0.018074    0.118445     0.083910     -0.155523    -0.276869    -0.237605    0.024883     -0.018418    -0.032220    0.011164     -0.019354    -0.053704    0.028276     -0.000288    0.645029     -0.858699    -0.439439    -0.545539    0.164724     -0.236919    0.563213     0.248789     0.444783     0.478458     -0.078915   
0.621243     0.999874     0.000607     -0.000376    0.015843     -0.019297    0.198949     -0.679333    -0.005156    -0.637033    -0.012169    0.087647     0.584225     -0.139843    -0.614354    0.007094     0.000223     0.004110     -0.018677    0.116754     0.087135     -0.159660    -0.278849    -0.240212    0.025601     -0.019594    -0.029445    0.012358     -0.017079    -0.051180    0.027827     -0.000065    0.645125     -0.796222    -0.352497    -0.497132    0.122282     -0.233823    0.546765     0.228652     0.465053     0.531054     -0.100864   
0.621244     0.999870     0.000617     -0.000423    0.016133     -0.018853    0.198141     -0.680732    -0.006363    -0.636904    -0.012270    0.087507     0.584290     -0.139923    -0.614603    0.007232     0.000224     0.003623     -0.019247    0.115057     0.090360     -0.163465    -0.280393    -0.242580    0.026100     -0.020756    -0.026752    0.013446     -0.014698    -0.048408    0.027264     0.000281     0.644562     -0.725729    -0.265272    -0.450059    0.077574     -0.230764    0.530602     0.206570     0.487575     0.577599     -0.124121   
0.621245     0.999865     0.000624     -0.000472    0.016418     -0.018394    0.197315     -0.682137    -0.007582    -0.636772    -0.012377    0.087380     0.584360     -0.139990    -0.614838    0.007366     0.000226     0.003072     -0.019796    0.113355     0.093563     -0.166936    -0.281548    -0.244593    0.026423     -0.021966    -0.024099    0.014434     -0.012271    -0.045373    0.026574     0.000604     0.636793     -0.662783    -0.196736    -0.355328    0.051377     -0.253384    0.530564     0.188810     0.483207     0.636673     -0.151739   
0.621246     0.999860     0.000631     -0.000522    0.016700     -0.017918    0.196472     -0.683547    -0.008809    -0.636640    -0.012490    0.087266     0.584434     -0.140046    -0.615057    0.007497     0.000228     0.002508     -0.020331    0.111651     0.096714     -0.170109    -0.282348    -0.246130    0.026624     -0.023290    -0.021435    0.015333     -0.009873    -0.042049    0.025750     0.000425     0.623611     -0.606401    -0.123215    -0.259461    0.029372     -0.276112    0.535019     0.170596     0.476118     0.692912     -0.178205   
0.621247     0.999856     0.000635     -0.000574    0.016977     -0.017426    0.195613     -0.684960    -0.010043    -0.636506    -0.012610    0.087165     0.584513     -0.140089    -0.615258    0.007624     0.000229     0.001975     -0.020839    0.109977     0.099763     -0.173047    -0.282684    -0.247296    0.026712     -0.024664    -0.018744    0.016125     -0.007470    -0.038503    0.024815     -0.000078    0.595980     -0.568730    -0.011065    -0.206704    0.005620     -0.273589    0.541323     0.146238     0.485030     0.725285     -0.195701   
0.621248     0.999851     0.000639     -0.000626    0.017250     -0.016920    0.194741     -0.686374    -0.011282    -0.636373    -0.012737    0.087078     0.584596     -0.140120    -0.615442    0.007746     0.000228     0.001501     -0.021306    0.108363     0.102680     -0.175781    -0.282462    -0.248200    0.026674     -0.026030    -0.016035    0.016792     -0.005028    -0.034805    0.023799     -0.000277    0.570683     -0.524773    0.100015     -0.154948    -0.020730    -0.272593    0.542471     0.120720     0.491605     0.754064     -0.210690   
0.621250     0.999846     0.000641     -0.000680    0.017518     -0.016400    0.193856     -0.687785    -0.012525    -0.636239    -0.012870    0.087005     0.584681     -0.140139    -0.615606    0.007862     0.000227     0.001052     -0.021733    0.106780     0.105529     -0.178185    -0.281791    -0.248747    0.026483     -0.027469    -0.013376    0.017336     -0.002617    -0.030939    0.022711     -0.000166    0.569167     -0.436965    0.168184     -0.064085    -0.055729    -0.302947    0.521153     0.096707     0.472829     0.792335     -0.224616   
0.621251     0.999841     0.000643     -0.000735    0.017783     -0.015865    0.192959     -0.689192    -0.013770    -0.636108    -0.013011    0.086944     0.584769     -0.140146    -0.615751    0.007973     0.000228     0.000589     -0.022127    0.105196     0.108376     -0.180142    -0.280774    -0.248859    0.026120     -0.029053    -0.010823    0.017764     -0.000314    -0.026885    0.021575     0.000289     0.569645     -0.346024    0.238599     0.019551     -0.089545    -0.330949    0.499726     0.074436     0.448289     0.829161     -0.229746   
0.621252     0.999837     0.000643     -0.000790    0.018044     -0.015316    0.192054     -0.690593    -0.015014    -0.635978    -0.013161    0.086897     0.584859     -0.140142    -0.615875    0.008078     0.000230     0.000097     -0.022495    0.103633     0.111186     -0.181724    -0.279275    -0.248722    0.025621     -0.030676    -0.008323    0.018094     0.001872     -0.022685    0.020498     0.000785     0.554319     -0.286399    0.360908     0.035174     -0.109980    -0.318190    0.500338     0.057633     0.426042     0.850715     -0.200748   
