0 X(value) Y(value) Z(value) 
19.2048 -0.726948 3.68091 5.67431 
19.2097 -0.726948 3.68091 5.6762 
19.2147 -0.726948 3.68091 5.67807 
19.2197 -0.726948 3.68091 5.68086 
19.2247 -0.726948 3.68091 5.68271 
19.2297 -0.726948 3.68091 5.68553 
19.2347 -0.726948 3.68091 5.68738 
19.2397 -0.726948 3.68091 5.69015 
19.2447 -0.726948 3.68091 5.69291 
19.2497 -0.726948 3.68091 5.69475 
19.2547 -0.726948 3.68091 5.6966 
19.2597 -0.726948 3.68091 5.69937 
19.2647 -0.726948 3.68091 5.70209 
19.2697 -0.726948 3.68091 5.70394 
19.2747 -0.726948 3.68091 5.70666 
19.2797 -0.726948 3.68091 5.7085 
19.2847 -0.726948 3.68091 5.71031 
19.2897 -0.726948 3.68091 5.71303 
19.2947 -0.726948 3.68091 5.71572 
19.2997 -0.726948 3.68091 5.71753 
19.3048 -0.726948 3.68091 5.72022 
19.3097 -0.726948 3.68091 5.72203 
19.3147 -0.726948 3.68091 5.7247 
19.3197 -0.726948 3.68091 5.7265 
19.3247 -0.726948 3.68091 5.72915 
19.3297 -0.726948 3.68091 5.73101 
19.3347 -0.726948 3.68091 5.73359 
19.3397 -0.726948 3.68091 5.73537 
19.3447 -0.726948 3.68091 5.73801 
19.3497 -0.726948 3.68091 5.73976 
19.3547 -0.726948 3.68091 5.74238 
19.3597 -0.726948 3.68091 5.74413 
19.3648 -0.726948 3.68091 5.74674 
19.3697 -0.726948 3.68091 5.74851 
19.3748 -0.726948 3.68091 5.7511 
19.3797 -0.726948 3.68091 5.75284 
19.3848 -0.726948 3.68091 5.75543 
19.3897 -0.726948 3.68091 5.75711 
19.3947 -0.726948 3.68091 5.75967 
19.3997 -0.726948 3.68091 5.76138 
19.4047 -0.726948 3.68091 5.76395 
19.4097 -0.726948 3.68091 5.76564 
19.4147 -0.726948 3.68091 5.76817 
19.4197 -0.726948 3.68091 5.76986 
19.4247 -0.726948 3.68091 5.77237 
19.4297 -0.726948 3.68091 5.77406 
19.4347 -0.726948 3.68091 5.77656 
19.4397 -0.726948 3.68091 5.77824 
19.4447 -0.726948 3.68091 5.7799 
19.4498 -0.726948 3.68091 5.78237 
19.4547 -0.726948 3.68091 5.78483 
19.4597 -0.726948 3.68091 5.78649 
19.4647 -0.726948 3.68091 5.78812 
19.4697 -0.726948 3.68091 5.79058 
19.4747 -0.726948 3.68091 5.7922 
19.4797 -0.726948 3.68091 5.79462 
19.4847 -0.726948 3.68091 5.79702 
19.4897 -0.726948 3.68091 5.79865 
19.4947 -0.726948 3.68091 5.80026 
19.4997 -0.726948 3.68091 5.80266 
19.5047 -0.726948 3.68091 5.80425 
19.5097 -0.726948 3.68091 5.8066 
19.5147 -0.726948 3.68091 5.80817 
19.5197 -0.726948 3.68091 5.81054 
19.5247 -0.726948 3.68091 5.81289 
19.5297 -0.726948 3.68091 5.81444 
19.5347 -0.726948 3.68091 5.81676 
19.5397 -0.726948 3.68091 5.81832 
19.5447 -0.726948 3.68091 5.82061 
19.5497 -0.726948 3.68091 5.82216 
19.5547 -0.726948 3.68091 5.82369 
19.5597 -0.726948 3.68091 5.82596 
19.5647 -0.726948 3.68091 5.82748 
19.5697 -0.726948 3.68091 5.82973 
19.5747 -0.726948 3.68091 5.83197 
19.5797 -0.726948 3.68091 5.83347 
19.5847 -0.726948 3.68091 5.83569 
19.5897 -0.726948 3.68091 5.83718 
19.5947 -0.726948 3.68091 5.83939 
19.5997 -0.726948 3.68091 5.84085 
19.6047 -0.726948 3.68091 5.84303 
19.6097 -0.726948 3.68091 5.84449 
19.6147 -0.726948 3.68091 5.84666 
19.6197 -0.726948 3.68091 5.84811 
19.6247 -0.726948 3.68091 5.85024 
19.6297 -0.726948 3.68091 5.85169 
19.6347 -0.726948 3.68091 5.85379 
19.6397 -0.726948 3.68091 5.85521 
19.6447 -0.726948 3.68091 5.85732 
19.6497 -0.726948 3.68091 5.85872 
19.6548 -0.726948 3.68091 5.86082 
19.6597 -0.726948 3.68091 5.86219 
19.6647 -0.726948 3.68091 5.86423 
19.6697 -0.726948 3.68091 5.8656 
19.6747 -0.726948 3.68091 5.86764 
19.6797 -0.726948 3.68091 5.86898 
19.6847 -0.726948 3.68091 5.871 
19.6897 -0.726948 3.68091 5.87237 
19.6947 -0.726948 3.68091 5.87435 
19.6997 -0.726948 3.68091 5.87567 
19.7047 -0.726948 3.68091 5.87765 
19.7097 -0.726948 3.68091 5.87896 
19.7147 -0.726948 3.68091 5.88092 
19.7197 -0.726948 3.68091 5.88221 
19.7247 -0.726948 3.68091 5.88351 
19.7297 -0.726948 3.68091 5.8854 
19.7347 -0.726948 3.68091 5.88731 
19.7397 -0.726948 3.68091 5.88856 
19.7447 -0.726948 3.68091 5.89044 
19.7497 -0.726948 3.68091 5.89169 
19.7547 -0.726948 3.68091 5.89355 
19.7597 -0.726948 3.68091 5.89478 
19.7647 -0.726948 3.68091 5.89662 
19.7697 -0.726948 3.68091 5.89784 
19.7747 -0.726948 3.68091 5.89964 
19.7797 -0.726948 3.68091 5.90085 
19.7847 -0.726948 3.68091 5.90262 
19.7897 -0.726948 3.68091 5.90381 
19.7947 -0.726948 3.68091 5.90557 
19.7998 -0.726948 3.68091 5.90674 
19.8048 -0.726948 3.68091 5.90848 
19.8097 -0.726948 3.68091 5.90962 
19.8147 -0.726948 3.68091 5.91134 
19.8197 -0.726948 3.68091 5.91247 
19.8248 -0.726948 3.68091 5.91416 
19.8297 -0.726948 3.68091 5.91528 
19.8347 -0.726948 3.68091 5.91694 
19.8397 -0.726948 3.68091 5.91804 
19.8447 -0.726948 3.68091 5.91968 
19.8497 -0.726948 3.68091 5.92077 
19.8547 -0.726948 3.68091 5.92239 
19.8597 -0.726948 3.68091 5.92344 
19.8647 -0.726948 3.68091 5.92504 
19.8697 -0.726948 3.68091 5.92609 
19.8747 -0.726948 3.68091 5.92764 
19.8797 -0.726948 3.68091 5.92868 
19.8847 -0.726948 3.68091 5.9302 
19.8897 -0.726948 3.68091 5.93122 
19.8947 -0.726948 3.68091 5.93273 
19.8997 -0.726948 3.68091 5.93373 
19.9047 -0.726948 3.68091 5.93521 
19.9097 -0.726948 3.68091 5.9362 
19.9148 -0.726948 3.68091 5.93766 
19.9197 -0.726948 3.68091 5.93863 
19.9247 -0.726948 3.68091 5.94005 
19.9297 -0.726948 3.68091 5.941 
19.9347 -0.726948 3.68091 5.9424 
19.9397 -0.726948 3.68091 5.94333 
19.9447 -0.726948 3.68091 5.94472 
19.9498 -0.726948 3.68091 5.94563 
19.9547 -0.726948 3.68091 5.94697 
19.9597 -0.726948 3.68091 5.94786 
19.9647 -0.726948 3.68091 5.94919 
19.9697 -0.726948 3.68091 5.95007 
19.9747 -0.726948 3.68091 5.95137 
19.9797 -0.726948 3.68091 5.95223 
19.9847 -0.726948 3.68091 5.9535 
19.9897 -0.726948 3.68091 5.95434 
19.9948 -0.726948 3.68091 5.95558 
19.9997 -0.726948 3.68091 5.95641 
20.0047 -0.726948 3.68091 5.95762 
20.0097 -0.726948 3.68091 5.95842 
20.0147 -0.726948 3.68091 5.95961 
20.0197 -0.726948 3.68091 5.9604 
20.0247 -0.726948 3.68091 5.96155 
20.0297 -0.726948 3.68091 5.96232 
20.0347 -0.726948 3.68091 5.96345 
20.0397 -0.726948 3.68091 5.9642 
20.0447 -0.726948 3.68091 5.9653 
20.0497 -0.726948 3.68091 5.96603 
20.0547 -0.726948 3.68091 5.96711 
20.0597 -0.726948 3.68091 5.96782 
20.0647 -0.726948 3.68091 5.96887 
20.0697 -0.726948 3.68091 5.96956 
20.0747 -0.726948 3.68091 5.97059 
20.0797 -0.726948 3.68091 5.97126 
20.0847 -0.726948 3.68091 5.97225 
20.0897 -0.726948 3.68091 5.97291 
20.0947 -0.726948 3.68091 5.97387 
20.0997 -0.726948 3.68091 5.97451 
20.1047 -0.726948 3.68091 5.97544 
20.1097 -0.726948 3.68091 5.97606 
20.1147 -0.726948 3.68091 5.97697 
20.1197 -0.726948 3.68091 5.97757 
20.1247 -0.726948 3.68091 5.97844 
20.1297 -0.726948 3.68091 5.97902 
20.1347 -0.726948 3.68091 5.97987 
20.1397 -0.726948 3.68091 5.98043 
20.1447 -0.726948 3.68091 5.98125 
20.1497 -0.726948 3.68091 5.98179 
20.1547 -0.726948 3.68091 5.98258 
20.1597 -0.726948 3.68091 5.9831 
20.1647 -0.726948 3.68091 5.98386 
20.1697 -0.726948 3.68091 5.98437 
20.1748 -0.726948 3.68091 5.98511 
20.1797 -0.726948 3.68091 5.98559 
20.1847 -0.726948 3.68091 5.9863 
20.1897 -0.726948 3.68091 5.98676 
20.1947 -0.726948 3.68091 5.98743 
20.1997 -0.726948 3.68091 5.98788 
20.2047 -0.726948 3.68091 5.98852 
20.2097 -0.726948 3.68091 5.98895 
20.2147 -0.726948 3.68091 5.98956 
20.2197 -0.726948 3.68091 5.98996 
20.2247 -0.726948 3.68091 5.99055 
20.2297 -0.726948 3.68091 5.99094 
20.2347 -0.726948 3.68091 5.9915 
20.2397 -0.726948 3.68091 5.99186 
20.2447 -0.726948 3.68091 5.99239 
20.2497 -0.726948 3.68091 5.99273 
20.2547 -0.726948 3.68091 5.99323 
20.2597 -0.726948 3.68091 5.99356 
20.2647 -0.726948 3.68091 5.99403 
20.2697 -0.726948 3.68091 5.99418 
20.2747 -0.726948 3.68091 5.99418 
20.2797 -0.726948 3.68091 5.99506 
20.2847 -0.726948 3.68091 5.99547 
20.2897 -0.726948 3.68091 5.99573 
20.2947 -0.726948 3.68091 5.99612 
20.2997 -0.726948 3.68091 5.99636 
20.3047 -0.726948 3.68091 5.99671 
20.3097 -0.726948 3.68091 5.99694 
20.3147 -0.726948 3.68091 5.99726 
20.3197 -0.726948 3.68091 5.99747 
20.3247 -0.726948 3.68091 5.99766 
20.3297 -0.726948 3.68091 5.99794 
20.3347 -0.726948 3.68091 5.99812 
20.3397 -0.726948 3.68091 5.99837 
20.3447 -0.726948 3.68091 5.99853 
20.3497 -0.726948 3.68091 5.99875 
20.3547 -0.726948 3.68091 5.99895 
20.3597 -0.726948 3.68091 5.99908 
20.3647 -0.726948 3.68091 5.99925 
20.3697 -0.726948 3.68091 5.99936 
20.3747 -0.726948 3.68091 5.9995 
20.3797 -0.726948 3.68091 5.99959 
20.3847 -0.726948 3.68091 5.9997 
20.3897 -0.726948 3.68091 5.99976 
20.3947 -0.726948 3.68091 5.99982 
20.3997 -0.726948 3.68091 5.99989 
20.4047 -0.726948 3.68091 5.99993 
20.4097 -0.726948 3.68091 5.99997 
20.4148 -0.726948 3.68091 5.99999 
20.4198 -0.726948 3.68091 6 
20.4247 -0.726948 3.68091 5.99999 
20.4297 -0.726948 3.68091 5.99998 
20.4347 -0.726948 3.68091 5.99994 
20.4397 -0.726948 3.68091 5.99991 
20.4448 -0.726948 3.68091 5.99984 
20.4497 -0.726948 3.68091 5.99978 
20.4547 -0.726948 3.68091 5.99972 
20.4597 -0.726948 3.68091 5.99961 
20.4647 -0.726948 3.68091 5.99953 
20.4697 -0.726948 3.68091 5.99939 
20.4748 -0.726948 3.68091 5.99924 
20.4797 -0.726948 3.68091 5.99912 
20.4848 -0.726948 3.68091 5.99894 
20.4897 -0.726948 3.68091 5.9988 
20.4947 -0.726948 3.68091 5.99858 
20.4997 -0.726948 3.68091 5.99843 
20.5047 -0.726948 3.68091 5.99818 
20.5097 -0.726948 3.68091 5.99801 
20.5147 -0.726948 3.68091 5.99783 
20.5197 -0.726948 3.68091 5.99753 
20.5247 -0.726948 3.68091 5.99723 
20.5297 -0.726948 3.68091 5.99702 
20.5348 -0.726948 3.68091 5.99668 
20.5397 -0.726948 3.68091 5.99645 
20.5447 -0.726948 3.68091 5.99608 
20.5497 -0.726948 3.68091 5.99583 
20.5547 -0.726948 3.68091 5.99543 
20.5597 -0.726948 3.68091 5.99516 
20.5647 -0.726948 3.68091 5.99473 
20.5697 -0.726948 3.68091 5.99444 
20.5747 -0.726948 3.68091 5.99398 
20.5797 -0.726948 3.68091 5.99367 
20.5847 -0.726948 3.68091 5.99319 
20.5897 -0.726948 3.68091 5.99285 
20.5947 -0.726948 3.68091 5.99234 
20.5997 -0.726948 3.68091 5.99199 
20.6047 -0.726948 3.68091 5.99162 
20.6097 -0.726948 3.68091 5.99107 
20.6147 -0.726948 3.68091 5.99068 
20.6197 -0.726948 3.68091 5.9901 
20.6247 -0.726948 3.68091 5.9897 
20.6297 -0.726948 3.68091 5.98908 
20.6348 -0.726948 3.68091 5.98846 
20.6397 -0.726948 3.68091 5.98802 
20.6447 -0.726948 3.68091 5.98759 
20.6497 -0.726948 3.68091 5.98692 
20.6547 -0.726948 3.68091 5.98623 
20.6597 -0.726948 3.68091 5.98575 
20.6647 -0.726948 3.68091 5.98527 
20.6697 -0.726948 3.68091 5.98454 
20.6747 -0.726948 3.68091 5.9838 
20.6797 -0.726948 3.68091 5.98329 
20.6847 -0.726948 3.68091 5.98251 
20.6897 -0.726948 3.68091 5.98198 
20.6948 -0.726948 3.68091 5.98118 
20.6997 -0.726948 3.68091 5.98063 
20.7047 -0.726948 3.68091 5.97979 
20.7097 -0.726948 3.68091 5.97923 
20.7148 -0.726948 3.68091 5.97836 
20.7198 -0.726948 3.68091 5.97778 
20.7247 -0.726948 3.68091 5.97688 
20.7297 -0.726948 3.68091 5.97627 
20.7347 -0.726948 3.68091 5.97566 
20.7397 -0.726948 3.68091 5.97472 
20.7447 -0.726948 3.68091 5.97409 
20.7497 -0.726948 3.68091 5.97313 
20.7547 -0.726948 3.68091 5.97216 
20.7597 -0.726948 3.68091 5.97149 
20.7647 -0.726948 3.68091 5.97049 
20.7697 -0.726948 3.68091 5.9698 
20.7748 -0.726948 3.68091 5.96912 
20.7798 -0.726948 3.68091 5.96807 
20.7848 -0.726948 3.68091 5.96701 
20.7897 -0.726948 3.68091 5.96627 
20.7948 -0.726948 3.68091 5.9652 
20.7997 -0.726948 3.68091 5.96445 
20.8047 -0.726948 3.68091 5.96335 
20.8097 -0.726948 3.68091 5.96259 
20.8147 -0.726948 3.68091 5.96144 
20.8197 -0.726948 3.68091 5.96066 
20.8247 -0.726948 3.68091 5.9595 
20.8297 -0.726948 3.68091 5.95869 
20.8347 -0.726948 3.68091 5.9579 
20.8397 -0.726948 3.68091 5.95668 
20.8447 -0.726948 3.68091 5.95546 
20.8497 -0.726948 3.68091 5.95463 
20.8547 -0.726948 3.68091 5.95338 
20.8597 -0.726948 3.68091 5.95253 
20.8647 -0.726948 3.68091 5.95124 
20.8697 -0.726948 3.68091 5.95038 
20.8747 -0.726948 3.68091 5.94907 
20.8797 -0.726948 3.68091 5.94818 
20.8847 -0.726948 3.68091 5.94683 
20.8897 -0.726948 3.68091 5.94593 
20.8947 -0.726948 3.68091 5.94458 
20.8997 -0.726948 3.68091 5.94365 
20.9047 -0.726948 3.68091 5.94226 
20.9097 -0.726948 3.68091 5.94132 
20.9148 -0.726948 3.68091 5.93991 
20.9197 -0.726948 3.68091 5.93894 
20.9247 -0.726948 3.68091 5.93752 
20.9297 -0.726948 3.68091 5.93653 
20.9347 -0.726948 3.68091 5.93508 
20.9397 -0.726948 3.68091 5.93409 
20.9447 -0.726948 3.68091 5.93259 
20.9497 -0.726948 3.68091 5.93156 
20.9547 -0.726948 3.68091 5.93006 
20.9597 -0.726948 3.68091 5.92904 
20.9647 -0.726948 3.68091 5.92748 
20.9697 -0.726948 3.68091 5.92645 
20.9747 -0.726948 3.68091 5.92487 
20.9797 -0.726948 3.68091 5.92381 
20.9847 -0.726948 3.68091 5.92222 
20.9897 -0.726948 3.68091 5.92114 
20.9947 -0.726948 3.68091 5.91951 
20.9997 -0.726948 3.68091 5.91841 
21.0047 -0.726948 3.68091 5.91677 
21.0097 -0.726948 3.68091 5.91566 
21.0147 -0.726948 3.68091 5.91399 
21.0197 -0.726948 3.68091 5.91286 
21.0247 -0.726948 3.68091 5.91117 
21.0297 -0.726948 3.68091 5.91003 
21.0347 -0.726948 3.68091 5.90831 
21.0397 -0.726948 3.68091 5.90715 
21.0447 -0.726948 3.68091 5.9054 
21.0497 -0.726948 3.68091 5.90422 
21.0547 -0.726948 3.68091 5.90246 
21.0597 -0.726948 3.68091 5.90126 
21.0647 -0.726948 3.68091 5.89947 
21.0697 -0.726948 3.68091 5.89823 
21.0748 -0.726948 3.68091 5.89644 
21.0797 -0.726948 3.68091 5.8952 
21.0848 -0.726948 3.68091 5.89336 
21.0897 -0.726948 3.68091 5.89212 
21.0947 -0.726948 3.68091 5.89026 
21.0997 -0.726948 3.68091 5.88901 
21.1048 -0.726948 3.68091 5.88711 
21.1097 -0.726948 3.68091 5.88585 
21.1147 -0.726948 3.68091 5.88394 
21.1197 -0.726948 3.68091 5.88264 
21.1248 -0.726948 3.68091 5.88071 
21.1297 -0.726948 3.68091 5.87942 
21.1347 -0.726948 3.68091 5.87746 
21.1397 -0.726948 3.68091 5.87614 
21.1447 -0.726948 3.68091 5.87415 
21.1497 -0.726948 3.68091 5.87281 
21.1548 -0.726948 3.68091 5.87081 
21.1597 -0.726948 3.68091 5.86946 
21.1647 -0.726948 3.68091 5.86744 
21.1697 -0.726948 3.68091 5.86609 
21.1748 -0.726948 3.68091 5.86404 
21.1797 -0.726948 3.68091 5.86265 
21.1847 -0.726948 3.68091 5.86059 
21.1897 -0.726948 3.68091 5.8592 
21.1947 -0.726948 3.68091 5.85711 
21.1997 -0.726948 3.68091 5.8557 
21.2047 -0.726948 3.68091 5.8536 
21.2097 -0.726948 3.68091 5.85216 
21.2147 -0.726948 3.68091 5.85004 
21.2197 -0.726948 3.68091 5.84859 
21.2247 -0.726948 3.68091 5.84644 
21.2297 -0.726948 3.68091 5.84498 
21.2347 -0.726948 3.68091 5.84283 
21.2397 -0.726948 3.68091 5.84136 
21.2448 -0.726948 3.68091 5.83917 
21.2497 -0.726948 3.68091 5.8377 
21.2548 -0.726948 3.68091 5.83549 
21.2597 -0.726948 3.68091 5.83399 
21.2647 -0.726948 3.68091 5.83176 
21.2697 -0.726948 3.68091 5.83026 
21.2747 -0.726948 3.68091 5.82801 
21.2797 -0.726948 3.68091 5.82648 
21.2847 -0.726948 3.68091 5.8242 
21.2897 -0.726948 3.68091 5.82267 
21.2948 -0.726948 3.68091 5.82038 
21.2997 -0.726948 3.68091 5.81884 
21.3047 -0.726948 3.68091 5.81654 
21.3097 -0.726948 3.68091 5.81499 
21.3147 -0.726948 3.68091 5.81265 
21.3197 -0.726948 3.68091 5.81107 
21.3248 -0.726948 3.68091 5.80874 
21.3297 -0.726948 3.68091 5.80715 
21.3347 -0.726948 3.68091 5.80479 
21.3397 -0.726948 3.68091 5.8032 
21.3447 -0.726948 3.68091 5.80081 
21.3497 -0.726948 3.68091 5.79921 
21.3547 -0.726948 3.68091 5.79681 
21.3597 -0.726948 3.68091 5.79518 
21.3647 -0.726948 3.68091 5.79277 
21.3697 -0.726948 3.68091 5.79112 
21.3747 -0.726948 3.68091 5.78868 
21.3797 -0.726948 3.68091 5.78704 
21.3847 -0.726948 3.68091 5.78458 
21.3897 -0.726948 3.68091 5.78294 
21.3947 -0.726948 3.68091 5.78046 
21.3997 -0.726948 3.68091 5.7788 
21.4048 -0.726948 3.68091 5.77631 
21.4097 -0.726948 3.68091 5.77463 
21.4147 -0.726948 3.68091 5.77213 
21.4197 -0.726948 3.68091 5.77045 
21.4247 -0.726948 3.68091 5.76792 
21.4297 -0.726948 3.68091 5.76613 
21.4348 -0.726948 3.68091 5.76368 
21.4397 -0.726948 3.68091 5.76195 
21.4447 -0.726948 3.68091 5.76025 
21.4497 -0.726948 3.68091 5.75772 
21.4547 -0.726948 3.68091 5.75514 
21.4597 -0.726948 3.68091 5.75342 
21.4647 -0.726948 3.68091 5.75081 
21.4697 -0.726948 3.68091 5.74906 
21.4748 -0.726948 3.68091 5.74649 
21.4797 -0.726948 3.68091 5.74474 
21.4847 -0.726948 3.68091 5.74213 
21.4897 -0.726948 3.68091 5.74037 
21.4948 -0.726948 3.68091 5.73773 
21.4997 -0.726948 3.68091 5.73596 
21.5047 -0.726948 3.68091 5.73331 
21.5097 -0.726948 3.68091 5.73155 
21.5147 -0.726948 3.68091 5.7289 
21.5197 -0.726948 3.68091 5.7271 
21.5247 -0.726948 3.68091 5.72442 
21.5297 -0.726948 3.68091 5.72264 
21.5347 -0.726948 3.68091 5.71995 
21.5397 -0.726948 3.68091 5.71815 
21.5447 -0.726948 3.68091 5.71546 
21.5497 -0.726948 3.68091 5.71363 
21.5548 -0.726948 3.68091 5.71092 
21.5597 -0.726948 3.68091 5.7091 
21.5648 -0.726948 3.68091 5.70639 
21.5697 -0.726948 3.68091 5.70455 
21.5747 -0.726948 3.68091 5.70183 
21.5797 -0.726948 3.68091 5.69997 
21.5847 -0.726948 3.68091 5.69724 
21.5897 -0.726948 3.68091 5.69535 
21.5948 -0.726948 3.68091 5.69263 
21.5997 -0.726948 3.68091 5.69078 
21.6048 -0.726948 3.68091 5.68802 
21.6097 -0.726948 3.68091 5.68614 
21.6147 -0.726948 3.68091 5.68337 
21.6197 -0.726948 3.68091 5.6815 
21.6247 -0.726948 3.68091 5.67872 
21.6297 -0.726948 3.68091 5.67685 
21.6347 -0.726948 3.68091 5.67405 
21.6398 -0.726948 3.68091 5.67216 
21.6447 -0.726948 3.68091 5.66934 
21.6497 -0.726948 3.68091 5.66746 
21.6547 -0.726948 3.68091 5.66464 
21.6597 -0.726948 3.68091 5.66274 
21.6647 -0.726948 3.68091 5.66084 
21.6697 -0.726948 3.68091 5.658 
21.6747 -0.726948 3.68091 5.65515 
21.6797 -0.726948 3.68091 5.65324 
21.6847 -0.726948 3.68091 5.65038 
21.6897 -0.726948 3.68091 5.64848 
21.6947 -0.726948 3.68091 5.64562 
21.6997 -0.726948 3.68091 5.6437 
21.7047 -0.726948 3.68091 5.64083 
21.7097 -0.726948 3.68091 5.63891 
21.7147 -0.726948 3.68091 5.63603 
21.7197 -0.726948 3.68091 5.63409 
21.7247 -0.726948 3.68091 5.63121 
21.7297 -0.726948 3.68091 5.62925 
21.7347 -0.726948 3.68091 5.62638 
21.7397 -0.726948 3.68091 5.62445 
21.7448 -0.726948 3.68091 5.62153 
21.7497 -0.726948 3.68091 5.61958 
21.7548 -0.726948 3.68091 5.61667 
21.7597 -0.726948 3.68091 5.61471 
21.7647 -0.726948 3.68091 5.61181 
21.7697 -0.726948 3.68091 5.60985 
21.7747 -0.726948 3.68091 5.60692 
21.7797 -0.726948 3.68091 5.60494 
21.7847 -0.726948 3.68091 5.602 
21.7897 -0.726948 3.68091 5.60007 
21.7947 -0.726948 3.68091 5.59714 
21.7997 -0.726948 3.68091 5.59517 
21.8047 -0.726948 3.68091 5.59223 
21.8097 -0.726948 3.68091 5.59025 
21.8148 -0.726948 3.68091 5.58731 
21.8197 -0.726948 3.68091 5.58533 
21.8248 -0.726948 3.68091 5.58238 
21.8297 -0.726948 3.68091 5.58038 
21.8348 -0.726948 3.68091 5.57745 
21.8397 -0.726948 3.68091 5.57543 
21.8448 -0.726948 3.68091 5.5725 
21.8497 -0.726948 3.68091 5.57049 
21.8548 -0.726948 3.68091 5.56755 
21.8597 -0.726948 3.68091 5.56554 
21.8647 -0.726948 3.68091 5.56259 
21.8697 -0.726948 3.68091 5.56058 
21.8747 -0.726948 3.68091 5.55763 
21.8797 -0.726948 3.68091 5.55561 
21.8847 -0.726948 3.68091 5.55263 
21.8897 -0.726948 3.68091 5.55067 
21.8947 -0.726948 3.68091 5.54769 
21.8997 -0.726948 3.68091 5.54569 
21.9047 -0.726948 3.68091 5.54271 
21.9097 -0.726948 3.68091 5.5407 
21.9148 -0.726948 3.68091 5.53772 
21.9197 -0.726948 3.68091 5.53572 
21.9247 -0.726948 3.68091 5.53273 
21.9297 -0.726948 3.68091 5.5307 
21.9347 -0.726948 3.68091 5.52774 
21.9397 -0.726948 3.68091 5.52572 
21.9447 -0.726948 3.68091 5.52275 
21.9497 -0.726948 3.68091 5.52074 
21.9547 -0.726948 3.68091 5.51775 
21.9597 -0.726948 3.68091 5.51574 
21.9648 -0.726948 3.68091 5.51276 
21.9698 -0.726948 3.68091 5.51073 
21.9747 -0.726948 3.68091 5.50775 
21.9797 -0.726948 3.68091 5.50574 
21.9847 -0.726948 3.68091 5.50271 
21.9897 -0.726948 3.68091 5.50071 
21.9947 -0.726948 3.68091 5.49775 
21.9997 -0.726948 3.68091 5.49571 
22.0047 -0.726948 3.68091 5.49275 
22.0097 -0.726948 3.68091 5.49071 
22.0148 -0.726948 3.68091 5.48775 
22.0197 -0.726948 3.68091 5.48572 
22.0248 -0.726948 3.68091 5.48275 
22.0297 -0.726948 3.68091 5.48072 
22.0348 -0.726948 3.68091 5.47775 
22.0397 -0.726948 3.68091 5.47572 
22.0448 -0.726948 3.68091 5.47276 
22.0497 -0.726948 3.68091 5.47073 
22.0548 -0.726948 3.68091 5.46777 
22.0597 -0.726948 3.68091 5.46575 
22.0648 -0.726948 3.68091 5.46278 
22.0697 -0.726948 3.68091 5.46078 
22.0747 -0.726948 3.68091 5.4578 
22.0797 -0.726948 3.68091 5.45579 
22.0847 -0.726948 3.68091 5.45279 
22.0897 -0.726948 3.68091 5.45078 
22.0947 -0.726948 3.68091 5.44784 
22.0997 -0.726948 3.68091 5.44584 
22.1048 -0.726948 3.68091 5.44287 
22.1097 -0.726948 3.68091 5.44087 
22.1147 -0.726948 3.68091 5.43791 
22.1197 -0.726948 3.68091 5.43589 
22.1248 -0.726948 3.68091 5.43295 
22.1297 -0.726948 3.68091 5.43093 
22.1348 -0.726948 3.68091 5.428 
22.1397 -0.726948 3.68091 5.42598 
22.1448 -0.726948 3.68091 5.42305 
22.1497 -0.726948 3.68091 5.42105 
22.1548 -0.726948 3.68091 5.41812 
22.1597 -0.726948 3.68091 5.41613 
22.1648 -0.726948 3.68091 5.41319 
22.1697 -0.726948 3.68091 5.41119 
22.1748 -0.726948 3.68091 5.40827 
22.1797 -0.726948 3.68091 5.40627 
22.1848 -0.726948 3.68091 5.40335 
22.1897 -0.726948 3.68091 5.40137 
22.1947 -0.726948 3.68091 5.39846 
22.1997 -0.726948 3.68091 5.39649 
22.2047 -0.726948 3.68091 5.39357 
22.2097 -0.726948 3.68091 5.39162 
22.2147 -0.726948 3.68091 5.38869 
22.2197 -0.726948 3.68091 5.38674 
22.2248 -0.726948 3.68091 5.38382 
22.2297 -0.726948 3.68091 5.38187 
22.2347 -0.726948 3.68091 5.37896 
22.2397 -0.726948 3.68091 5.37698 
22.2447 -0.726948 3.68091 5.37412 
22.2497 -0.726948 3.68091 5.37214 
22.2547 -0.726948 3.68091 5.36928 
22.2597 -0.726948 3.68091 5.36732 
22.2647 -0.726948 3.68091 5.36447 
22.2697 -0.726948 3.68091 5.36252 
22.2747 -0.726948 3.68091 5.35966 
22.2797 -0.726948 3.68091 5.35774 
22.2847 -0.726948 3.68091 5.35485 
22.2897 -0.726948 3.68091 5.35292 
22.2947 -0.726948 3.68091 5.35009 
22.2997 -0.726948 3.68091 5.34816 
22.3047 -0.726948 3.68091 5.34532 
22.3097 -0.726948 3.68091 5.34341 
22.3147 -0.726948 3.68091 5.34058 
22.3197 -0.726948 3.68091 5.33867 
22.3247 -0.726948 3.68091 5.33585 
22.3297 -0.726948 3.68091 5.33395 
22.3347 -0.726948 3.68091 5.33112 
22.3397 -0.726948 3.68091 5.32924 
22.3447 -0.726948 3.68091 5.32643 
22.3497 -0.726948 3.68091 5.32453 
22.3547 -0.726948 3.68091 5.32175 
22.3597 -0.726948 3.68091 5.31985 
22.3647 -0.726948 3.68091 5.3171 
22.3697 -0.726948 3.68091 5.3152 
22.3748 -0.726948 3.68091 5.31245 
