0 RMx(value) RMy(value) RFz(value) 
23.2449 0 0 0 
23.2499 0 0 0 
23.2549 0 0 0 
23.2598 0 0 0 
23.2649 0 0 0 
23.2699 0 0 0 
23.2748 0 0 0 
23.2798 0 0 0 
23.2848 0 0 0 
23.2899 0 0 0 
23.2949 0 0 0 
23.2999 0 0 0 
23.3049 0 0 0 
23.3099 0 0 0 
23.3149 0 0 0 
23.3199 0 0 0 
23.3249 0 0 0 
23.3299 0 0 0 
23.3349 0 0 0 
23.3398 0 0 0 
23.3449 0 0 0 
23.3498 0 0 0 
23.3549 0 0 0 
23.3599 0 0 0 
23.3648 0 0 0 
23.3698 0 0 0 
23.3749 0 0 0 
23.3799 0 0 0 
23.3849 0 0 0 
23.3898 0 0 0 
23.3949 0 0 0 
23.3999 0 0 0 
23.4049 0 0 0 
23.4099 0 0 0 
23.4149 0 0 0 
23.4199 0 0 0 
23.4249 0 0 0 
23.4299 0 0 0 
23.4349 0 0 0 
23.4399 0 0 0 
23.4449 0 0 0 
23.4499 0 0 0 
23.4549 0 0 0 
23.4599 0 0 0 
23.4648 0 0 0 
23.4698 0 0 0 
23.4749 0 0 0 
23.4799 0 0 0 
23.4849 0 0 0 
23.4899 0 0 0 
23.4949 0 0 0 
23.4999 0 0 0 
23.5049 0 0 0 
23.5099 0 0 0 
23.5149 0 0 0 
23.5199 0 0 0 
23.5249 0 0 0 
23.5299 0 0 0 
23.5349 0 0 0 
23.5399 0 0 0 
23.5449 0 0 0 
23.5499 0 0 0 
23.5549 0 0 0 
23.5599 0 0 0 
23.5649 0 0 0 
23.5699 0 0 0 
23.5748 0 0 0 
23.5799 0 0 0 
23.5849 0 0 0 
23.5899 0 0 0 
23.5949 0 0 0 
23.5999 0 0 0 
23.6049 0 0 0 
23.6099 0 0 0 
23.6149 0 0 0 
23.6199 0 0 0 
23.6249 0 0 0 
23.6299 0 0 0 
23.6349 0 0 0 
23.6399 0 0 0 
23.6449 0 0 0 
23.6499 0 0 0 
23.6549 0 0 0 
23.6599 0 0 0 
23.6649 0 0 0 
23.6699 0 0 0 
23.6749 0 0 0 
23.6799 0 0 0 
23.6848 0 0 0 
23.6899 0 0 0 
23.6949 0 0 0 
23.6999 0 0 0 
23.7049 0 0 0 
23.7099 0 0 0 
23.7149 0 0 0 
23.7199 0 0 0 
23.7249 0 0 0 
23.7299 0 0 0 
23.7349 0 0 0 
23.7399 0 0 0 
23.7449 0 0 0 
23.7499 0 0 0 
23.7549 0 0 0 
23.7599 0 0 0 
23.7649 0 0 0 
23.7699 0 0 0 
23.7748 0 0 0 
23.7799 0 0 0 
23.7849 0 0 0 
23.7899 0 0 0 
23.7949 0 0 0 
23.7999 0 0 0 
23.8049 0 0 0 
23.8099 0 0 0 
23.8149 0 0 0 
23.8199 0 0 0 
23.8249 0 0 0 
23.8299 0 0 0 
23.8349 0 0 0 
23.8399 0 0 0 
23.8448 0 0 0 
23.8499 0 0 0 
23.8549 0 0 0 
23.8599 0 0 0 
23.8649 0 0 0 
23.8698 0 0 0 
23.8748 0 0 0 
23.8799 0 0 0 
23.8849 0 0 0 
23.8899 0 0 0 
23.8949 0 0 0 
23.8999 0 0 0 
23.9049 0 0 0 
23.9099 0 0 0 
23.9148 0 0 0 
23.9199 0 0 0 
23.9249 0 0 0 
23.9298 0 0 0 
23.9349 0 0 0 
23.9399 0 0 0 
23.9449 0 0 0 
23.9499 0 0 0 
23.9549 0 0 0 
23.9599 0 0 0 
23.9649 0 0 0 
23.9699 0 0 0 
23.9748 0 0 0 
23.9799 0 0 0 
23.9849 0 0 0 
23.9899 0 0 0 
23.9949 0 0 0 
23.9999 0 0 0 
24.0049 0 0 0 
24.0099 0 0 0 
24.0149 0 0 0 
24.0199 0 0 0 
24.0249 0 0 0 
24.0299 0 0 0 
24.0349 0 0 0 
24.0399 0 0 0 
24.0448 0 0 0 
24.0498 0 0 0 
24.0548 0 0 0 
24.0599 0 0 0 
24.0649 0 0 0 
24.0699 0 0 0 
24.0749 0 0 0 
24.0799 0 0 0 
24.0849 0 0 0 
24.0899 0 0 0 
24.0949 0 0 0 
24.0999 0 0 0 
24.1049 0 0 0 
24.1099 0 0 0 
24.1149 0 0 0 
24.1199 0 0 0 
24.1249 0 0 0 
24.1299 0 0 0 
24.1348 0 0 0 
24.1399 0 0 0 
24.1448 0 0 0 
24.1499 0 0 0 
24.1549 0 0 0 
24.1599 0 0 0 
24.1649 0 0 0 
24.1699 0 0 0 
24.1749 0 0 0 
24.1799 0 0 0 
24.1849 0 0 0 
24.1899 0 0 0 
24.1949 0 0 0 
24.1999 0 0 0 
24.2049 0 0 0 
24.2099 0 0 0 
24.2149 0 0 0 
24.2199 0 0 0 
24.2249 0 0 0 
24.2299 0 0 0 
24.2349 0 0 0 
24.2399 0 0 0 
24.2449 0 0 0 
24.2499 0 0 0 
24.2549 0 0 0 
24.2599 0 0 0 
24.2649 0 0 0 
24.2699 0 0 0 
24.2749 0 0 0 
24.2799 0 0 0 
24.2849 0 0 0 
24.2899 0 0 0 
24.2949 0 0 0 
24.2998 0 0 0 
24.3048 0 0 0 
24.3099 0 0 0 
24.3148 0 0 0 
24.3198 0 0 0 
24.3249 0 0 0 
24.3299 0 0 0 
24.3349 0 0 0 
24.3399 0 0 0 
24.3449 0 0 0 
24.3499 0 0 0 
24.3549 0 0 0 
24.3599 0 0 0 
24.3649 0 0 0 
24.3699 0 0 0 
24.3749 0 0 0 
24.3799 0 0 0 
24.3849 0 0 0 
24.3899 0 0 0 
24.3949 0 0 0 
24.3999 0 0 0 
24.4049 0 0 0 
24.4099 0 0 0 
24.4149 0 0 0 
24.4199 0 0 0 
24.4249 0 0 0 
24.4299 0 0 0 
24.4349 0 0 0 
24.4399 0 0 0 
24.4449 0 0 0 
24.4499 0 0 0 
24.4549 0 0 0 
24.4599 0 0 0 
24.4649 0 0 0 
24.4699 0 0 0 
24.4749 0 0 0 
24.4799 0 0 0 
24.4849 0 0 0 
24.4899 0 0 0 
24.4949 0 0 0 
24.4999 0 0 0 
24.5049 0 0 0 
24.5099 0 0 0 
24.5149 0 0 0 
24.5199 0 0 0 
24.5249 0 0 0 
24.5299 0 0 0 
24.5349 0 0 0 
24.5399 0 0 0 
24.5449 0 0 0 
24.5499 0 0 0 
24.5549 0 0 0 
24.5599 0 0 0 
24.5649 0 0 0 
24.5699 0 0 0 
24.5749 0 0 0 
24.5799 0 0 0 
24.5849 0 0 0 
24.5899 0 0 0 
24.5949 0 0 0 
24.5999 0 0 0 
24.6049 0 0 0 
24.6099 0 0 0 
24.6149 0 0 0 
24.6199 0 0 0 
24.6249 0 0 0 
24.6299 0 0 0 
24.6349 0 0 0 
24.6399 0 0 0 
24.6449 0 0 0 
24.6499 0 0 0 
24.6549 0 0 0 
24.6599 0 0 0 
24.6649 0 0 0 
24.6699 0 0 0 
24.6749 0 0 0 
24.6799 0 0 0 
24.6849 0 0 0 
24.6899 0 0 0 
24.6949 0 0 0 
24.6999 0 0 0 
24.7049 0 0 0 
24.7099 0 0 0 
24.7149 0 0 0 
24.7199 0 0 0 
24.7249 0 0 0 
24.7299 0 0 0 
24.7349 0 0 0 
24.7399 0 0 0 
24.7449 0 0 0 
24.7499 0 0 0 
24.7549 0 0 0 
24.7599 0 0 0 
24.7648 0 0 0 
24.7699 0 0 0 
24.7749 0 0 0 
24.7799 0 0 0 
24.7849 0 0 0 
24.7899 0 0 0 
24.7949 0 0 0 
24.7999 0 0 0 
24.8049 0 0 0 
24.8099 0 0 0 
24.8149 0 0 0 
24.8199 0 0 0 
24.8249 0 0 0 
24.8299 0 0 0 
24.8349 0 0 0 
24.8399 0 0 0 
24.8449 0 0 0 
24.8499 0 0 0 
24.8549 0 0 0 
24.8598 0 0 0 
24.8649 0 0 0 
24.8699 0 0 0 
24.8749 0 0 0 
24.8799 0 0 0 
24.8849 0 0 0 
24.8899 0 0 0 
24.8949 0 0 0 
24.8999 0 0 0 
24.9049 0 0 0 
24.9099 0 0 0 
24.9149 0 0 0 
24.9199 0 0 0 
24.9249 0 0 0 
24.9299 0 0 0 
24.9349 0 0 0 
24.9399 0 0 0 
24.9449 0 0 0 
24.9499 0 0 0 
24.9549 0 0 0 
24.9599 0 0 0 
24.9649 0 0 0 
24.9699 0 0 0 
24.9749 0 0 0 
24.9799 0 0 0 
24.9849 0 0 0 
24.9898 0 0 0 
24.9948 0 0 0 
24.9998 0 0 0 
25.0048 0 0 0 
25.0099 0 0 0 
25.0149 0 0 0 
25.0199 0 0 0 
25.0249 0 0 0 
25.0299 0 0 0 
25.0348 0 0 0 
25.0399 0 0 0 
25.0449 0 0 0 
25.0499 0 0 0 
25.0549 0 0 0 
25.0598 0 0 0 
25.0648 0 0 0 
25.0698 0 0 0 
25.0748 0 0 0 
25.0799 0 0 0 
25.0849 0 0 0 
25.0898 0 0 0 
25.0948 0 0 0 
25.0998 0 0 0 
25.1048 0 0 0 
25.1099 0 0 0 
25.1149 0 0 0 
25.1199 0 0 0 
25.1248 0 0 0 
25.1298 0 0 0 
25.1348 0 0 0 
25.1398 0 0 0 
25.1448 0 0 0 
25.1498 0 0 0 
25.1548 0 0 0 
25.1599 0 0 0 
25.1648 0 0 0 
25.1699 0 0 0 
25.1749 0 0 0 
25.1799 0 0 0 
25.1848 0 0 0 
25.1898 0 0 0 
25.1948 0 0 0 
25.1998 0 0 0 
25.2048 0 0 0 
25.2098 0 0 0 
25.2148 0 0 0 
25.2198 0 0 0 
25.2248 0 0 0 
25.2299 0 0 0 
25.2349 0 0 0 
25.2398 0 0 0 
25.2449 0 0 0 
25.2498 0 0 0 
25.2548 0 0 0 
25.2598 0 0 0 
25.2648 0 0 0 
25.2698 0 0 0 
25.2748 0 0 0 
25.2798 0 0 0 
25.2848 0 0 0 
25.2899 0 0 0 
25.2949 0 0 0 
25.2999 0 0 0 
25.3049 0 0 0 
25.3098 0 0 0 
25.3148 0 0 0 
25.3198 0 0 0 
25.3249 0 0 0 
25.3299 0 0 0 
25.3349 0 0 0 
25.3398 0 0 0 
25.3449 0 0 0 
25.3499 0 0 0 
25.3549 0 0 0 
25.3598 0 0 0 
25.3648 0 0 0 
25.3698 0 0 0 
25.3748 0 0 0 
25.3799 0 0 0 
25.3849 0 0 0 
25.3898 0 0 0 
25.3948 0 0 0 
25.3998 0 0 0 
25.4048 0 0 0 
25.4098 0 0 0 
25.4148 0 0 0 
25.4199 0 0 0 
25.4248 0 0 0 
25.4298 0 0 0 
25.4348 0 0 0 
25.4399 0 0 0 
25.4449 0 0 0 
25.4499 0 0 0 
25.4549 0 0 0 
25.4599 0 0 0 
25.4649 0 0 0 
25.4698 0 0 0 
25.4748 0 0 0 
25.4798 0 0 0 
25.4849 0 0 0 
25.4899 0 0 0 
25.4948 0 0 0 
25.4999 0 0 0 
25.5049 0 0 0 
25.5099 0 0 0 
25.5149 0 0 0 
25.5199 0 0 0 
25.5249 0 0 0 
25.5298 0 0 0 
25.5351 0 0 0 
25.5398 0 0 0 
25.5448 0 0 0 
25.5499 0 0 0 
25.5548 0 0 0 
25.5598 0 0 0 
25.5648 0 0 0 
25.5698 0 0 0 
25.5749 0 0 0 
25.5799 0 0 0 
25.5848 0 0 0 
25.5898 0 0 0 
25.5948 0 0 0 
25.5998 0 0 0 
25.6048 0 0 0 
25.6098 0 0 0 
25.6148 0 0 0 
25.6198 0 0 0 
25.6248 0 0 0 
25.6298 0 0 0 
25.6349 0 0 0 
25.6399 0 0 0 
25.6449 0 0 0 
25.6499 0 0 0 
25.6548 0 0 0 
25.6598 0 0 0 
25.6648 0 0 0 
25.6698 0 0 0 
25.6748 0 0 0 
25.6798 0 0 0 
25.6848 0 0 0 
25.6898 0 0 0 
25.6948 0 0 0 
25.6998 0 0 0 
25.7049 0 0 0 
25.7098 0 0 0 
25.7149 0 0 0 
25.7199 0 0 0 
25.7248 0 0 0 
25.7299 0 0 0 
25.7349 0 0 0 
25.7398 0 0 0 
25.7448 0 0 0 
25.7498 0 0 0 
25.7548 0 0 0 
25.7598 0 0 0 
25.7648 0 0 0 
25.7699 0 0 0 
25.7748 0 0 0 
25.7799 0 0 0 
25.7848 0 0 0 
25.7899 0 0 0 
25.7949 0 0 0 
25.7999 0 0 0 
25.8048 0 0 0 
25.8098 0 0 0 
25.8148 0 0 0 
25.8198 0 0 0 
25.8248 0 0 0 
25.8298 0 0 0 
25.8348 0 0 0 
25.8398 0 0 0 
25.8448 0 0 0 
25.8499 0 0 0 
25.8548 0 0 0 
25.8598 0 0 0 
25.8648 0 0 0 
25.8698 0 0 0 
25.8748 0 0 0 
25.8799 0 0 0 
25.8849 0 0 0 
25.8898 0 0 0 
25.8948 0 0 0 
25.8998 0 0 0 
25.9048 0 0 0 
25.9099 0 0 0 
25.9148 0 0 0 
25.9199 0 0 0 
25.9249 0 0 0 
25.9298 0 0 0 
25.9348 0 0 0 
25.9398 0 0 0 
25.9448 0 0 0 
25.9498 0 0 0 
25.9548 0 0 0 
25.9598 0 0 0 
25.9648 0 0 0 
25.9699 0 0 0 
25.9749 0 0 0 
25.9798 0 0 0 
25.9849 0 0 0 
25.9899 0 0 0 
25.9948 0 0 0 
25.9999 0 0 0 
26.0048 0 0 0 
26.0099 0 0 0 
26.0149 0 0 0 
26.0199 0 0 0 
26.0249 0 0 0 
26.0299 0 0 0 
26.0348 0 0 0 
26.0398 0 0 0 
26.0448 0 0 0 
26.0498 0 0 0 
26.0548 0 0 0 
26.0598 0 0 0 
26.0649 0 0 0 
26.0698 0 0 0 
26.0748 0 0 0 
26.0798 0 0 0 
26.0848 0 0 0 
26.0898 0 0 0 
26.0949 0 0 0 
26.0998 0 0 0 
26.1048 0 0 0 
26.1098 0 0 0 
26.1148 0 0 0 
26.1198 0 0 0 
26.1248 0 0 0 
26.1299 0 0 0 
26.1349 0 0 0 
26.1398 0 0 0 
26.1448 0 0 0 
26.1498 0 0 0 
26.1548 0 0 0 
26.1598 0 0 0 
26.1649 0 0 0 
26.1698 0 0 0 
26.1748 0 0 0 
26.1798 0 0 0 
26.1848 0 0 0 
26.1898 0 0 0 
26.1948 0 0 0 
26.1999 0 0 0 
26.2048 0 0 0 
26.2098 0 0 0 
26.2148 0 0 0 
26.2198 0 0 0 
26.2248 0 0 0 
26.2299 0 0 0 
26.2348 0 0 0 
26.2398 0 0 0 
26.2448 0 0 0 
26.2498 0 0 0 
26.2548 0 0 0 
26.2599 0 0 0 
26.2648 0 0 0 
26.2698 0 0 0 
26.2748 0 0 0 
26.2798 0 0 0 
26.2848 0 0 0 
26.2899 0 0 0 
26.2948 0 0 0 
26.2998 0 0 0 
26.3048 0 0 0 
26.3099 0 0 0 
26.3148 0 0 0 
26.3198 0 0 0 
26.3248 0 0 0 
26.3298 0 0 0 
26.3348 0 0 0 
26.3398 0 0 0 
26.3448 0 0 0 
26.3499 0 0 0 
26.3548 0 0 0 
26.3598 0 0 0 
26.3648 0 0 0 
26.3698 0 0 0 
26.3748 0 0 0 
26.3798 0 0 0 
26.3848 0 0 0 
26.3898 0 0 0 
26.3948 0 0 0 
26.3999 0 0 0 
26.4049 0 0 0 
26.4099 0 0 0 
26.4148 0 0 0 
26.4199 0 0 0 
26.4248 0 0 0 
26.4298 0 0 0 
26.4348 0 0 0 
26.4399 0 0 0 
26.4448 0 0 0 
26.4498 0 0 0 
26.4548 0 0 0 
26.4599 0 0 0 
26.4649 0 0 0 
26.4699 0 0 0 
26.4749 0 0 0 
26.4799 0 0 0 
26.4851 0 0 0 
26.4898 0 0 0 
26.4948 0 0 0 
26.4998 0 0 0 
26.5048 0 0 0 
26.5099 0 0 0 
26.5148 0 0 0 
26.5198 0 0 0 
26.5248 0 0 0 
26.5299 0 0 0 
26.5349 0 0 0 
26.5398 0 0 0 
26.5448 0 0 0 
26.5499 0 0 0 
26.5548 0 0 0 
26.5598 0 0 0 
26.5648 0 0 0 
26.5699 0 0 0 
26.5748 0 0 0 
26.5798 0 0 0 
26.5848 0 0 0 
26.5898 0 0 0 
26.5949 0 0 0 
26.5998 0 0 0 
26.6048 0 0 0 
26.6098 0 0 0 
26.6149 0 0 0 
26.6198 0 0 0 
26.6249 0 0 0 
26.6299 0 0 0 
26.6348 0 0 0 
26.6398 0 0 0 
26.6448 0 0 0 
26.6498 0 0 0 
26.6548 0 0 0 
26.6598 0 0 0 
26.6648 0 0 0 
26.6698 0 0 0 
26.6748 0 0 0 
26.6798 0 0 0 
26.6848 0 0 0 
26.6898 0 0 0 
26.6948 0 0 0 
26.6998 0 0 0 
26.7048 0 0 0 
26.7098 0 0 0 
26.7148 0 0 0 
26.7198 0 0 0 
26.7248 0 0 0 
26.7298 0 0 0 
26.7348 0 0 0 
26.7398 0 0 0 
26.7448 0 0 0 
26.7498 0 0 0 
26.7548 0 0 0 
26.7598 0 0 0 
26.7648 0 0 0 
26.7698 0 0 0 
26.7748 0 0 0 
26.7798 0 0 0 
26.7848 0 0 0 
26.7898 0 0 0 
26.7948 0 0 0 
26.7999 0 0 0 
26.8049 0 0 0 
26.8099 0 0 0 
26.8149 0 0 0 
26.8198 0 0 0 
26.8248 0 0 0 
26.8298 0 0 0 
26.8348 0 0 0 
26.8398 0 0 0 
26.8448 0 0 0 
26.8498 0 0 0 
26.8548 0 0 0 
26.8598 0 0 0 
26.8648 0 0 0 
26.8699 0 0 0 
26.8748 0 0 0 
26.8799 0 0 0 
26.8849 0 0 0 
26.8898 0 0 0 
26.8948 0 0 0 
26.8998 0 0 0 
26.9049 0 0 0 
26.9099 0 0 0 
26.9148 0 0 0 
26.9198 0 0 0 
26.9248 0 0 0 
26.9299 0 0 0 
26.9349 0 0 0 
26.9398 0 0 0 
26.9449 0 0 0 
26.9499 0 0 0 
26.9549 0 0 0 
26.9598 0 0 0 
26.9699 0 0 0 
26.9701 0 0 0 
26.9748 0 0 0 
26.9798 0 0 0 
26.9848 0 0 0 
26.9898 0 0 0 
26.9948 0 0 0 
26.9999 0 0 0 
27.0049 0 0 0 
27.0099 0 0 0 
27.0148 0 0 0 
27.0199 0 0 0 
27.0249 0 0 0 
27.0298 0 0 0 
27.0348 0 0 0 
27.0398 0 0 0 
27.0449 0 0 0 
27.0499 0 0 0 
27.0549 0 0 0 
27.0598 0 0 0 
27.0648 0 0 0 
27.0699 0 0 0 
27.0749 0 0 0 
27.0799 0 0 0 
27.0849 0 0 0 
27.0898 0 0 0 
27.0948 0 0 0 
27.0998 0 0 0 
27.1048 0 0 0 
27.1098 0 0 0 
27.1148 0 0 0 
27.1198 0 0 0 
27.1248 0 0 0 
27.1298 0 0 0 
27.1348 0 0 0 
27.1398 0 0 0 
27.1448 0 0 0 
27.1498 0 0 0 
27.1549 0 0 0 
27.1599 0 0 0 
27.1649 0 0 0 
27.1699 0 0 0 
27.1748 0 0 0 
27.1798 0 0 0 
27.1849 0 0 0 
27.1898 0 0 0 
27.1948 0 0 0 
27.1998 0 0 0 
27.2048 0 0 0 
27.2098 0 0 0 
27.2148 0 0 0 
27.2198 0 0 0 
27.2248 0 0 0 
27.2298 0 0 0 
27.2348 0 0 0 
27.2398 0 0 0 
27.2448 0 0 0 
27.2498 0 0 0 
27.2548 0 0 0 
27.2598 0 0 0 
27.2649 0 0 0 
27.2699 0 0 0 
27.2749 0 0 0 
27.2799 0 0 0 
27.285 0 0 0 
27.2899 0 0 0 
27.2949 0 0 0 
27.2999 0 0 0 
27.3049 0 0 0 
27.3098 0 0 0 
27.315 0 0 0 
27.3199 0 0 0 
27.3249 0 0 0 
27.3299 0 0 0 
27.3349 0 0 0 
27.3399 0 0 0 
27.3448 0 0 0 
27.3499 0 0 0 
27.3549 0 0 0 
27.3599 0 0 0 
27.3648 0 0 0 
27.3698 0 0 0 
27.3748 0 0 0 
27.3799 0 0 0 
27.3849 0 0 0 
27.3899 0 0 0 
27.3949 0 0 0 
27.3998 0 0 0 
27.4048 0 0 0 
27.4099 0 0 0 
27.4149 0 0 0 
27.4199 0 0 0 
27.4249 0 0 0 
27.4298 0 0 0 
27.4348 0 0 0 
27.4399 0 0 0 
27.4449 0 0 0 
27.4498 0 0 0 
27.4549 0 0 0 
27.4598 0 0 0 
27.4648 0 0 0 
27.4699 0 0 0 
27.4749 0 0 0 
27.4799 0 0 0 
27.4848 0 0 0 
27.4899 0 0 0 
27.4949 0 0 0 
27.4998 0 0 0 
27.5048 0 0 0 
27.5098 0 0 0 
27.5149 0 0 0 
27.5199 0 0 0 
27.5248 0 0 0 
27.5298 0 0 0 
27.5348 0 0 0 
27.5398 0 0 0 
27.5448 0 0 0 
27.5499 0 0 0 
27.5548 0 0 0 
27.5598 0 0 0 
27.5648 0 0 0 
27.5699 0 0 0 
27.5749 0 0 0 
27.5799 0 0 0 
27.5849 0 0 0 
27.5899 0 0 0 
27.5949 0 0 0 
27.5999 0 0 0 
27.6048 0 0 0 
27.6099 0 0 0 
27.6148 0 0 0 
27.6199 0 0 0 
27.6248 0 0 0 
27.6299 0 0 0 
27.6348 0 0 0 
27.6399 0 0 0 
27.6448 0 0 0 
27.6499 0 0 0 
27.6549 0 0 0 
27.6599 0 0 0 
27.6649 0 0 0 
27.6699 0 0 0 
27.6748 0 0 0 
27.6798 0 0 0 
27.6848 0 0 0 
27.6898 0 0 0 
27.6948 0 0 0 
27.6998 0 0 0 
27.7049 0 0 0 
27.7098 0 0 0 
27.7148 0 0 0 
27.7198 0 0 0 
27.7248 0 0 0 
27.7298 0 0 0 
27.7349 0 0 0 
27.7398 0 0 0 
27.7448 0 0 0 
27.7498 0 0 0 
27.7548 0 0 0 
27.7598 0 0 0 
27.7648 0 0 0 
27.7699 0 0 0 
27.7748 0 0 0 
27.7798 0 0 0 
27.7848 0 0 0 
27.7898 0 0 0 
27.7948 0 0 0 
27.7999 0 0 0 
27.8048 0 0 0 
27.8099 0 0 0 
27.8148 0 0 0 
27.8199 0 0 0 
27.8249 0 0 0 
27.8299 0 0 0 
27.8348 0 0 0 
27.8399 0 0 0 
27.8449 0 0 0 
27.8498 0 0 0 
27.8549 0 0 0 
27.8598 0 0 0 
27.8649 0 0 0 
27.8698 0 0 0 
27.8748 0 0 0 
27.8798 0 0 0 
27.8848 0 0 0 
27.8898 0 0 0 
27.8948 0 0 0 
27.8998 0 0 0 
27.9048 0 0 0 
27.9098 0 0 0 
27.9148 0 0 0 
27.9198 0 0 0 
27.9248 0 0 0 
27.9298 0 0 0 
27.9348 0 0 0 
27.9398 0 0 0 
27.9449 0 0 0 
27.9499 0 0 0 
27.9548 0 0 0 
27.9598 0 0 0 
27.9648 0 0 0 
27.9698 0 0 0 
27.9748 0 0 0 
27.9799 0 0 0 
27.9849 0 0 0 
27.9899 0 0 0 
27.9949 0 0 0 
27.9999 0 0 0 
28.0049 0 0 0 
28.0098 0 0 0 
28.0151 0 0 0 
28.0198 0 0 0 
28.0249 0 0 0 
28.0299 0 0 0 
28.0349 0 0 0 
28.0399 0 0 0 
28.0449 0 0 0 
28.0499 0 0 0 
28.0549 0 0 0 
28.0599 0 0 0 
28.0649 0 0 0 
28.0699 0 0 0 
28.0748 0 0 0 
28.0799 0 0 0 
28.0849 0 0 0 
28.0898 0 0 0 
28.0949 0 0 0 
28.0999 0 0 0 
28.1049 0 0 0 
28.1098 0 0 0 
28.1148 0 0 0 
28.1198 0 0 0 
28.1248 0 0 0 
28.1298 0 0 0 
28.1348 0 0 0 
28.1398 0 0 0 
28.1448 0 0 0 
28.1498 0 0 0 
28.1548 0 0 0 
28.1598 0 0 0 
28.1648 0 0 0 
28.1699 0 0 0 
28.1748 0 0 0 
28.1799 0 0 0 
28.1849 0 0 0 
28.1899 0 0 0 
28.1949 0 0 0 
28.1999 0 0 0 
28.2049 0 0 0 
28.2099 0 0 0 
28.2149 0 0 0 
28.2199 0 0 0 
28.2249 0 0 0 
28.2299 0 0 0 
28.2349 0 0 0 
28.2398 0 0 0 
28.2448 0 0 0 
28.2498 0 0 0 
28.2548 0 0 0 
28.2598 0 0 0 
28.2648 0 0 0 
28.2698 0 0 0 
28.2749 0 0 0 
28.2799 0 0 0 
28.2849 0 0 0 
28.2899 0 0 0 
28.2949 0 0 0 
28.2999 0 0 0 
28.3049 0 0 0 
28.3099 0 0 0 
28.3149 0 0 0 
28.3199 0 0 0 
28.3248 0 0 0 
28.3299 0 0 0 
28.3349 0 0 0 
28.3399 0 0 0 
28.3449 0 0 0 
28.3499 0 0 0 
28.3549 0 0 0 
28.3599 0 0 0 
28.3649 0 0 0 
28.3699 0 0 0 
28.3749 0 0 0 
28.3799 0 0 0 
28.3849 0 0 0 
28.3899 0 0 0 
28.3949 0 0 0 
28.3999 0 0 0 
28.4049 0 0 0 
28.4099 0 0 0 
28.4149 0 0 0 
28.4199 0 0 0 
28.4249 0 0 0 
28.4299 0 0 0 
28.4349 0 0 0 
28.4399 0 0 0 
28.4449 0 0 0 
28.4499 0 0 0 
28.4549 0 0 0 
28.4599 0 0 0 
28.4649 0 0 0 
28.4699 0 0 0 
28.4749 0 0 0 
28.4799 0 0 0 
28.4849 0 0 0 
28.4899 0 0 0 
28.4949 0 0 0 
28.4999 0 0 0 
28.5049 0 0 0 
28.5099 0 0 0 
28.5149 0 0 0 
28.5199 0 0 0 
28.5249 0 0 0 
28.5299 0 0 0 
28.5349 0 0 0 
28.5399 0 0 0 
28.5449 0 0 0 
28.5499 0 0 0 
28.5549 0 0 0 
28.5599 0 0 0 
28.5649 0 0 0 
28.5699 0 0 0 
28.5749 0 0 0 
28.5799 0 0 0 
28.5849 0 0 0 
28.5899 0 0 0 
28.5949 0 0 0 
28.5999 0 0 0 
28.6049 0 0 0 
28.6099 0 0 0 
28.6149 0 0 0 
28.6199 0 0 0 
28.6249 0 0 0 
28.6299 0 0 0 
28.6349 0 0 0 
28.6399 0 0 0 
28.6449 0 0 0 
28.6499 0 0 0 
28.6549 0 0 0 
28.6599 0 0 0 
28.6649 0 0 0 
28.6699 0 0 0 
28.6749 0 0 0 
28.6799 0 0 0 
28.6849 0 0 0 
28.6899 0 0 0 
28.6948 0 0 0 
28.6999 0 0 0 
28.7049 0 0 0 
28.7099 0 0 0 
28.7149 0 0 0 
28.7199 0 0 0 
28.7249 0 0 0 
28.7299 0 0 0 
28.7349 0 0 0 
28.7399 0 0 0 
28.7449 0 0 0 
28.7499 0 0 0 
28.7549 0 0 0 
28.7599 0 0 0 
28.7649 0 0 0 
28.7699 0 0 0 
28.7749 0 0 0 
28.7799 0 0 0 
28.7848 0 0 0 
28.7899 0 0 0 
28.7949 0 0 0 
28.7999 0 0 0 
28.8049 0 0 0 
28.8099 0 0 0 
28.8149 0 0 0 
28.8199 0 0 0 
28.8249 0 0 0 
28.8298 0 0 0 
28.8349 0 0 0 
28.8399 0 0 0 
28.8449 0 0 0 
28.8499 0 0 0 
28.8549 0 0 0 
28.8599 0 0 0 
28.8649 0 0 0 
28.8699 0 0 0 
28.8749 0 0 0 
28.8799 0 0 0 
28.8849 0 0 0 
28.8899 0 0 0 
28.8949 0 0 0 
28.8999 0 0 0 
28.9049 0 0 0 
28.9099 0 0 0 
28.9149 0 0 0 
28.9199 0 0 0 
28.9249 0 0 0 
28.9299 0 0 0 
28.9349 0 0 0 
28.9399 0 0 0 
28.9449 0 0 0 
28.9499 0 0 0 
28.9549 0 0 0 
28.9599 0 0 0 
28.9649 0 0 0 
28.9699 0 0 0 
28.9749 0 0 0 
28.9799 0 0 0 
28.9849 0 0 0 
28.9899 0 0 0 
28.9949 0 0 0 
28.9999 0 0 0 
29.0049 0 0 0 
29.0099 0 0 0 
29.0149 0 0 0 
29.0199 0 0 0 
29.0249 0 0 0 
29.0299 0 0 0 
29.0349 0 0 0 
29.0399 0 0 0 
29.0449 0 0 0 
29.0499 0 0 0 
29.0549 0 0 0 
29.0599 0 0 0 
29.0649 0 0 0 
